,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Forest_Cover,Soil_Type,Wilderness_Area
12317,3159.0,2652.0,3617.5606469002696,241.0,241.0,241.0,2724.968201754386,Spruce/Fir,23,Rawah
12318,2929.0,405.8667892607576,4140.0,171.0,216.0,183.0,2582.0,Lodgepole Pine,12,Rawah
12319,3091.0,192.0,1978.0,219.0,249.0,163.0,630.0,Lodgepole Pine,32,Comanche Peak
12320,3118.0,391.0,2352.0,200.0,244.0,182.0,14188.0,Lodgepole Pine,32,Comanche Peak
12321,3386.0,641.0,1465.0,218.0,218.0,218.0,17774.0,Krummholz,23,Comanche Peak
12322,3034.0,212.0,3154.0,182.0,244.0,201.0,1008.0,Spruce/Fir,33,Comanche Peak
12323,2988.0,182.0,721.0,192.0,192.0,192.0,698.0,Spruce/Fir,29,Rawah
12324,2993.0,124.0,4821.0,0.0,230.0,0.0,3151.0,Lodgepole Pine,29,Rawah
12325,2997.47191,190.0,2808.0,236.0,182.5,129.0,2143.0,Lodgepole Pine,29,Rawah
12326,3076.0,406.43383276945383,741.0,163.0,207.0,181.0,2724.968201754386,Spruce/Fir,22,Comanche Peak
12327,3338.0,845.0,2177.0,224.0,224.0,224.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
12328,3350.0,85.0,2623.0,212.0,250.0,174.0,17774.0,Krummholz,39,Comanche Peak
12329,2249.0,42.0,1114.0,189.0,189.0,189.0,495.0,Ponderosa Pine,1,Cache la Poudre
12330,2997.47191,2652.0,4186.0,243.0,223.0,107.0,1813.0,Spruce/Fir,23,Rawah
12331,3291.0,781.0,3617.5606469002696,211.0,203.0,124.0,764.0,Spruce/Fir,24,Comanche Peak
12332,2885.0,331.0,1965.0,188.0,243.0,215.5,892.0,Lodgepole Pine,32,Comanche Peak
12333,2997.47191,277.0,1533.0,163.5,208.0,119.0,4294.0,Lodgepole Pine,29,Rawah
12334,2518.0,0.0,2305.0,248.0,248.0,248.0,1896.7532467532467,Douglas-fir,17,Comanche Peak
12335,3008.0,150.0,210.0,169.0,231.0,201.0,840.0,Spruce/Fir,22,Rawah
12336,2920.0,330.0,3445.0,224.0,245.0,155.0,3650.0,Lodgepole Pine,39,Rawah
12337,3320.0,406.43383276945383,1406.0,184.0,240.0,128.0,2012.0,Spruce/Fir,32,Comanche Peak
12338,2961.0,212.0,2311.0,204.0,185.0,194.5,2724.968201754386,Spruce/Fir,32,Comanche Peak
12339,3140.0,30.0,2416.0,234.0,228.0,126.0,2724.968201754386,Spruce/Fir,23,Comanche Peak
12341,3604.0,384.0,3121.0,154.0,215.0,198.0,1406.0,Spruce/Fir,40,Rawah
12342,2317.79373,190.0,295.0,148.0,180.0,116.0,2861.496788722996,Lodgepole Pine,10,Cache la Poudre
12343,3312.0,175.0,3189.0,201.0,252.0,186.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
12344,2780.0,516.0,2724.0,245.0,227.0,106.0,1994.0,Ponderosa Pine,10,Comanche Peak
12345,3000.0,240.0,3995.0,194.0,224.0,169.0,2483.0,Lodgepole Pine,29,Rawah
12346,2997.47191,242.0,3039.0,0.0,0.0,118.0,1626.0,Lodgepole Pine,29,Rawah
12347,2683.0,30.0,2334.0,231.0,234.0,136.0,2081.0,Lodgepole Pine,16,Rawah
12348,2655.0,424.0,691.0,231.0,205.0,218.0,2861.496788722996,Lodgepole Pine,29,Rawah
12349,3138.0,234.0,1276.0,200.0,239.0,161.0,3087.0,Spruce/Fir,33,Comanche Peak
12350,3125.0,405.8667892607576,2256.0,165.0,165.0,165.0,1994.0,Lodgepole Pine,32,Comanche Peak
12351,2968.239846,60.0,1348.0,207.0,213.0,142.0,2861.496788722996,Lodgepole Pine,10,Comanche Peak
12352,2317.79373,376.0,2467.709490740741,204.0,224.0,158.0,1048.0,Douglas-fir,10,Cache la Poudre
12353,2997.47191,430.0,3414.4758082333014,153.5,206.0,101.0,2861.496788722996,Lodgepole Pine,23,Rawah
12354,2991.0,379.0,3199.0,225.0,221.0,129.0,5966.0,Spruce/Fir,29,Rawah
12355,2158.0,2652.0,306.0,180.0,128.5,77.0,703.0,Ponderosa Pine,10,Cache la Poudre
12356,3212.0,510.0,1237.0,187.0,247.0,199.0,2673.0,Spruce/Fir,32,Comanche Peak
12357,3022.0,190.0,779.0,229.0,223.0,226.0,2040.0,Lodgepole Pine,12,Rawah
12358,2775.0,376.0,1994.0,232.0,181.0,130.0,2861.496788722996,Lodgepole Pine,10,Comanche Peak
12359,2996.0,511.0,5195.0,200.0,193.5,187.0,1674.0,Lodgepole Pine,30,Rawah
12360,2619.0,277.0,849.0,187.0,254.0,220.5,1530.0,Ponderosa Pine,4,Comanche Peak
12361,3071.0,30.0,1773.0,236.0,210.0,102.0,2933.0,Lodgepole Pine,23,Rawah
12362,2813.0,85.0,2469.0,255.0,255.0,209.0,741.0,Lodgepole Pine,13,Comanche Peak
12363,2682.0,366.0097813578826,997.0,232.0,244.0,138.0,540.0,Ponderosa Pine,2,Comanche Peak
12364,2757.0,95.0,1518.0,241.0,225.0,233.0,2861.496788722996,Lodgepole Pine,19,Rawah
12365,2745.0,108.0,2876.0,251.0,216.0,78.0,2037.0,Lodgepole Pine,29,Rawah
12366,2997.47191,95.0,4196.0,225.0,199.0,101.0,1146.0,Lodgepole Pine,29,Rawah
12367,2415.0,360.0,990.0,165.0,201.0,183.0,1104.0,Douglas-fir,10,Cache la Poudre
12368,2748.0,180.0,1527.0,219.0,250.0,157.0,1065.0,Lodgepole Pine,3,Comanche Peak
12369,2747.0,379.0,2096.0,197.0,179.0,161.0,2174.0,Lodgepole Pine,12,Rawah
12370,3186.0,382.0,5152.0,235.0,225.0,121.0,2314.0,Spruce/Fir,29,Rawah
12371,3093.0,480.0,192.0,221.0,249.0,255.0,1533.0,Lodgepole Pine,23,Comanche Peak
12372,2997.47191,270.0,5042.0,230.0,226.0,129.0,5672.0,Spruce/Fir,12,Rawah
12373,3292.0,977.0,1591.0,197.0,197.0,197.0,2713.0,Spruce/Fir,32,Comanche Peak
12374,3344.0,3144.0,3583.0,183.0,253.0,203.0,577.0,Spruce/Fir,39,Rawah
12375,3251.0,162.0,2283.0,241.0,230.0,116.0,2724.968201754386,Spruce/Fir,22,Comanche Peak
12376,3115.0,488.0,201.0,235.0,237.0,236.0,2861.496788722996,Lodgepole Pine,23,Comanche Peak
12377,6704.0,612.0,878.0,141.0,201.0,81.0,5610.0,Spruce/Fir,22,Neota
12378,2941.0,360.0,1944.0,248.0,146.0,44.0,612.0,Aspen,32,Comanche Peak
12379,3008.0,2652.0,5379.0,237.0,237.0,237.0,1383.0,Lodgepole Pine,29,Rawah
12380,2998.0,201.0,5548.0,205.0,247.0,163.0,2001.0,Spruce/Fir,29,Rawah
12381,2995.0,240.0,3414.4758082333014,223.0,223.0,223.0,2219.0,Lodgepole Pine,30,Rawah
12382,3018.0,679.0,5821.0,213.0,249.0,171.0,3254.0,Lodgepole Pine,29,Rawah
12383,2968.239846,268.0,1570.0,245.0,226.0,235.5,2861.496788722996,Lodgepole Pine,13,Comanche Peak
12384,3103.0,595.0,3531.0,175.0,175.0,175.0,2910.0,Lodgepole Pine,29,Rawah
12385,2922.0,331.0,5473.0,199.0,249.0,224.0,2861.496788722996,Lodgepole Pine,29,Rawah
12386,2997.47191,42.0,3450.0,198.0,221.0,209.5,4100.0,Spruce/Fir,23,Rawah
12387,2966.0,2652.0,2802.0,205.0,213.0,144.0,14188.0,Lodgepole Pine,32,Comanche Peak
12388,2579.0,268.0,361.0,0.0,235.0,0.0,1273.0,Spruce/Fir,9,Rawah
12389,3098.0,295.0,2808.0,178.0,214.0,174.0,2724.968201754386,Spruce/Fir,29,Rawah
12390,2485.0,3144.0,573.0,201.0,235.0,174.0,1414.0,Douglas-fir,6,Cache la Poudre
12391,2455.0,30.0,810.0,218.0,206.0,212.0,1792.7121820615796,Ponderosa Pine,2,Cache la Poudre
12392,3011.0,849.0,1442.0,215.0,202.0,118.0,2678.0,Lodgepole Pine,13,Comanche Peak
12393,3211.0,405.8667892607576,685.0,209.0,243.0,172.0,17774.0,Lodgepole Pine,32,Comanche Peak
12394,3125.0,277.0,1761.0,178.5,215.0,142.0,2850.0,Spruce/Fir,39,Comanche Peak
12395,2391.0,366.0097813578826,816.0,186.5,205.0,168.0,421.0,Ponderosa Pine,10,Cache la Poudre
12396,2941.0,406.43383276945383,342.0,234.0,203.0,96.0,408.0,Spruce/Fir,31,Comanche Peak
12397,2868.0,300.0,845.0,151.0,211.0,91.0,759.0,Lodgepole Pine,30,Rawah
12398,2995.0,124.0,4319.0,236.0,213.0,106.0,2221.0,Lodgepole Pine,40,Rawah
12399,3260.0,618.0,738.0,228.0,214.0,117.0,1041.0,Spruce/Fir,22,Rawah
12400,3161.0,216.0,990.0,246.0,165.0,0.0,1195.0,Spruce/Fir,29,Rawah
12401,2942.0,42.0,4779.0,241.0,241.0,241.0,6072.0,Lodgepole Pine,30,Rawah
12402,2988.0,658.0,5815.0,182.0,246.0,214.0,3746.0,Lodgepole Pine,29,Rawah
12403,2903.0,309.0,3414.4758082333014,219.0,230.0,148.0,2496.0,Lodgepole Pine,29,Rawah
12404,3021.0,210.0,2856.0,188.0,227.0,149.0,1237.0,Lodgepole Pine,40,Rawah
12405,2149.0,67.0,201.0,78.0,190.0,234.0,631.0,Ponderosa Pine,10,Cache la Poudre
12406,3027.0,268.0,3946.0,169.5,231.0,108.0,14188.0,Lodgepole Pine,12,Rawah
12407,2850.0,405.8667892607576,1053.0,215.0,197.0,112.0,420.0,Lodgepole Pine,31,Comanche Peak
12408,3204.0,212.0,4604.0,184.0,227.0,183.0,1008.0,Spruce/Fir,32,Comanche Peak
12409,3154.0,362.0,4811.0,171.0,171.0,171.0,3036.0,Spruce/Fir,29,Rawah
12410,3192.0,277.0,3617.5606469002696,174.0,232.0,116.0,3313.0,Spruce/Fir,31,Comanche Peak
12411,2175.0,162.0,1062.0,199.0,199.0,199.0,1896.7532467532467,Douglas-fir,10,Cache la Poudre
12412,3074.0,240.0,2117.0,213.0,213.0,213.0,2808.0,Spruce/Fir,32,Comanche Peak
12413,3291.0,384.0,20985.0,224.0,187.0,150.0,2467.0,Spruce/Fir,33,Comanche Peak
12414,2982.0,268.0,4868.0,223.0,182.0,81.0,3294.0,Spruce/Fir,29,Rawah
12415,2633.0,170.0,1184.0,243.0,0.0,89.0,408.0,Lodgepole Pine,29,Rawah
12416,2997.47191,85.0,1321.0,202.5,227.0,178.0,2272.0,Aspen,30,Rawah
12417,3219.634183,120.0,785.0,239.0,239.0,239.0,2285.0,Spruce/Fir,23,Neota
12418,3063.0,405.8667892607576,4903.0,235.0,235.0,131.0,2861.496788722996,Lodgepole Pine,29,Rawah
12419,3058.0,607.0,1516.0,227.0,223.0,131.0,2861.496788722996,Lodgepole Pine,12,Rawah
12420,3165.0,488.0,2508.0,212.0,212.0,212.0,2628.0,Spruce/Fir,24,Comanche Peak
12421,2855.0,85.0,4358.0,205.0,176.0,190.5,5160.0,Lodgepole Pine,29,Rawah
12422,3116.0,595.0,1852.0,241.0,255.0,103.0,900.0,Lodgepole Pine,32,Comanche Peak
12423,6704.0,510.0,541.0,203.0,241.0,178.0,1008.0,Spruce/Fir,23,Neota
12424,2968.239846,642.0,4422.0,218.0,251.0,162.0,2381.0,Krummholz,33,Comanche Peak
12425,2908.0,150.0,1530.0,245.0,245.0,245.0,2138.0,Lodgepole Pine,31,Comanche Peak
12426,2968.239846,90.0,2684.0,195.0,191.5,188.0,2192.0,Lodgepole Pine,24,Comanche Peak
12427,3165.0,509.0,3976.0,244.0,222.0,233.0,2861.496788722996,Lodgepole Pine,30,Rawah
12428,2970.0,406.43383276945383,3870.0,232.0,224.0,228.0,2724.968201754386,Spruce/Fir,29,Rawah
12429,3275.0,228.0,1852.0,187.5,241.0,134.0,2861.496788722996,Lodgepole Pine,29,Rawah
12430,6704.0,484.0,1633.0,203.0,223.0,183.0,685.0,Krummholz,33,Comanche Peak
12431,2652.0,405.8667892607576,630.0,226.0,200.0,213.0,14188.0,Lodgepole Pine,29,Rawah
12432,2843.0,405.8667892607576,789.0,91.5,147.0,36.0,457.0,Lodgepole Pine,33,Comanche Peak
12433,3048.0,405.8667892607576,3414.4758082333014,213.0,251.0,163.0,1397.0,Lodgepole Pine,33,Comanche Peak
12434,2968.239846,382.0,3502.0,251.0,214.0,72.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
12435,2939.0,212.0,3520.0,218.0,226.0,143.0,4724.0,Lodgepole Pine,23,Rawah
12436,2832.0,124.0,1343.0,239.0,179.5,120.0,3114.0,Lodgepole Pine,31,Comanche Peak
12437,3149.0,240.0,2512.0,219.0,219.0,219.0,1673.0,Spruce/Fir,30,Rawah
12438,3178.0,60.0,633.0,205.0,239.0,173.0,2724.968201754386,Spruce/Fir,23,Comanche Peak
12439,3053.0,0.0,25383.0,194.5,227.0,162.0,541.0,Spruce/Fir,19,Rawah
12440,2997.47191,871.0,6001.0,218.0,249.0,187.0,3838.0,Lodgepole Pine,30,Rawah
12441,2968.0,67.0,5831.0,202.0,217.0,209.5,3561.0,Spruce/Fir,29,Rawah
12442,2848.0,30.0,2688.0,242.0,227.0,111.0,2861.496788722996,Lodgepole Pine,29,Rawah
12443,2968.239846,446.0,2976.0,198.0,254.0,186.0,2861.496788722996,Lodgepole Pine,23,Comanche Peak
12444,3079.0,180.0,3699.0,187.0,221.0,153.0,14188.0,Spruce/Fir,22,Rawah
12445,2576.0,446.0,658.0,175.0,225.0,125.0,17774.0,Douglas-fir,2,Comanche Peak
12446,2343.0,153.0,485.0,121.0,226.0,173.5,1789.0,Ponderosa Pine,10,Cache la Poudre
12447,2968.239846,595.0,3242.0,79.5,0.0,186.0,3428.0,Lodgepole Pine,24,Comanche Peak
12448,3084.0,764.0,2008.0,167.5,211.0,124.0,3006.0,Spruce/Fir,24,Comanche Peak
12449,2968.239846,192.0,2467.709490740741,193.0,193.0,193.0,793.0,Douglas-fir,10,Comanche Peak
12450,3413.0,467.0,20985.0,255.0,255.0,185.0,604.0,Krummholz,33,Comanche Peak
12451,3177.0,782.0,972.0,233.0,255.0,107.0,1825.0,Lodgepole Pine,12,Rawah
12452,2869.0,127.0,1320.0,236.0,173.0,50.0,902.0,Lodgepole Pine,33,Comanche Peak
12453,3226.0,406.43383276945383,679.0,252.0,255.0,255.0,5738.0,Spruce/Fir,22,Neota
12454,3163.0,42.0,1205.0,181.0,150.0,85.0,2671.0,Spruce/Fir,30,Rawah
12455,2317.79373,134.0,1382.0,225.0,160.0,45.0,295.0,Ponderosa Pine,3,Cache la Poudre
12456,3210.0,514.0,6007.0,210.0,248.0,174.0,3157.0,Lodgepole Pine,29,Rawah
12457,3139.0,510.0,1680.0,235.0,212.0,105.0,3427.0,Spruce/Fir,24,Comanche Peak
12458,2896.0,180.0,553.0,229.0,236.0,140.0,1830.0,Lodgepole Pine,22,Rawah
12459,3346.0,361.0,3975.0913811007267,238.0,255.0,255.0,3241.0,Krummholz,39,Comanche Peak
12460,2150.0,366.0097813578826,499.0,192.5,206.0,179.0,607.0,Ponderosa Pine,10,Cache la Poudre
12461,3111.0,2652.0,3414.4758082333014,196.0,193.5,191.0,1583.0,Lodgepole Pine,29,Rawah
12462,2918.0,153.0,285.0,250.0,210.0,230.0,1443.0,Spruce/Fir,29,Rawah
12463,3176.0,402.0,3617.5606469002696,216.0,251.0,164.0,854.0,Spruce/Fir,29,Rawah
12464,3219.634183,390.0,277.0,154.5,219.0,90.0,2861.496788722996,Lodgepole Pine,22,Neota
12465,3260.0,360.0,25383.0,221.0,202.0,111.0,787.0,Spruce/Fir,32,Neota
12466,3072.0,824.0,3617.5606469002696,253.0,198.0,55.0,1231.0,Spruce/Fir,12,Rawah
12467,2743.0,190.0,977.0,204.0,184.5,165.0,1008.0,Lodgepole Pine,13,Comanche Peak
12468,3232.0,382.0,677.0,195.0,223.0,166.0,1831.0,Lodgepole Pine,30,Rawah
12469,2968.239846,406.43383276945383,1987.0,231.0,245.0,238.0,1273.0,Spruce/Fir,4,Comanche Peak
12470,2968.239846,67.0,2280.0,234.0,215.0,111.0,872.0,Lodgepole Pine,10,Comanche Peak
12471,2765.0,0.0,3414.4758082333014,208.0,226.0,217.0,5550.0,Lodgepole Pine,16,Rawah
12472,2555.0,30.0,1082.0,196.0,225.0,167.0,551.0,Lodgepole Pine,30,Rawah
12473,2922.0,0.0,5691.0,184.0,225.0,143.0,4063.0,Lodgepole Pine,24,Rawah
12474,2997.47191,42.0,1342.0,152.0,218.0,86.0,1273.0,Lodgepole Pine,29,Rawah
12475,3031.0,3144.0,25383.0,187.5,223.0,152.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
12476,3277.0,467.0,4408.0,179.0,217.0,177.0,1055.0,Spruce/Fir,39,Comanche Peak
12477,2968.239846,42.0,3617.5606469002696,235.0,237.0,133.0,1570.0,Spruce/Fir,31,Comanche Peak
12478,2469.0,124.0,1112.0,176.0,221.0,184.0,285.0,Douglas-fir,10,Cache la Poudre
12479,2968.239846,390.0,793.0,207.0,214.0,210.5,721.0,Lodgepole Pine,11,Comanche Peak
12480,3044.0,725.0,6083.0,219.0,249.0,162.0,3076.0,Lodgepole Pine,29,Rawah
12481,3412.0,470.0,968.0,189.0,174.0,159.0,1397.0,Krummholz,22,Neota
12482,3030.0,30.0,3434.0,234.0,234.0,234.0,268.0,Spruce/Fir,19,Rawah
12483,2863.0,0.0,3617.5606469002696,229.0,233.0,231.0,2724.968201754386,Spruce/Fir,22,Comanche Peak
12484,3162.0,454.0,6349.0,255.0,246.0,164.0,1800.0,Lodgepole Pine,12,Rawah
12485,2536.0,256.0,242.0,216.0,232.0,154.0,1800.0,Ponderosa Pine,6,Cache la Poudre
12486,2997.47191,162.0,6727.0,183.5,232.0,135.0,2364.0,Lodgepole Pine,29,Rawah
12487,3229.0,811.0,1275.0,126.0,202.0,50.0,14188.0,Spruce/Fir,29,Rawah
12488,2792.0,120.0,3414.4758082333014,173.0,173.0,173.0,3747.0,Lodgepole Pine,12,Rawah
12489,2971.0,234.0,2095.0,230.0,154.5,79.0,1712.0,Spruce/Fir,33,Comanche Peak
12490,3087.0,256.0,4470.0,220.0,220.0,220.0,2640.0,Lodgepole Pine,39,Rawah
12491,3039.0,466.0,2491.0,234.0,231.0,129.0,2322.0,Spruce/Fir,24,Comanche Peak
12492,3195.0,488.0,2092.0,215.5,253.0,178.0,912.0,Spruce/Fir,29,Rawah
12493,2968.239846,2652.0,4860.0,255.0,239.0,176.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
12494,2968.239846,134.0,1987.0,211.5,249.0,174.0,1200.0,Lodgepole Pine,32,Comanche Peak
12495,3028.0,335.0,3118.0,214.5,241.0,188.0,698.0,Lodgepole Pine,33,Comanche Peak
12496,3020.0,446.0,3414.4758082333014,238.0,239.0,126.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
12498,2757.0,405.8667892607576,1008.0,234.0,234.0,234.0,1585.0,Lodgepole Pine,13,Comanche Peak
12499,6704.0,408.0,1091.0,241.0,224.0,111.0,1937.0,Spruce/Fir,23,Neota
12500,2670.0,150.0,1338.0,190.0,244.0,163.0,2861.496788722996,Lodgepole Pine,29,Rawah
12501,2289.0,212.0,1904.1384615384616,205.0,250.0,160.0,1116.0,Cottonwood/Willow,14,Cache la Poudre
12502,2880.0,42.0,3673.0,216.0,231.0,153.0,2861.496788722996,Lodgepole Pine,29,Rawah
12503,2997.47191,285.0,1719.0,153.0,203.0,103.0,3066.0,Lodgepole Pine,29,Rawah
12504,3388.0,309.0,3617.5606469002696,237.0,236.0,129.0,552.0,Spruce/Fir,32,Comanche Peak
12505,3365.0,134.0,1481.0,202.0,238.0,166.0,955.0,Krummholz,38,Comanche Peak
12506,2978.0,335.0,4054.0,199.0,229.0,214.0,17774.0,Lodgepole Pine,30,Rawah
12507,6704.0,60.0,216.0,227.0,212.0,116.0,1492.0,Lodgepole Pine,12,Rawah
12508,3033.0,90.0,1189.0,205.0,215.0,146.0,2724.968201754386,Spruce/Fir,23,Comanche Peak
12509,3270.0,495.0,5514.0,238.0,237.0,126.0,1461.0,Spruce/Fir,29,Rawah
12510,3266.0,277.0,1266.0,219.0,219.0,219.0,2724.968201754386,Spruce/Fir,23,Neota
12511,3223.0,330.0,2694.0,220.0,235.0,152.0,1226.0,Lodgepole Pine,26,Comanche Peak
12512,3080.0,212.0,3121.0,198.0,198.0,198.0,2861.496788722996,Lodgepole Pine,13,Comanche Peak
12513,2968.239846,0.0,1924.0,184.0,230.0,138.0,218.0,Lodgepole Pine,32,Comanche Peak
12514,2816.0,405.8667892607576,1041.0,181.5,229.0,134.0,2662.0,Lodgepole Pine,11,Comanche Peak
12515,2865.0,201.0,2477.0,138.0,0.0,55.5,646.0,Lodgepole Pine,24,Comanche Peak
12516,3231.0,210.0,1638.0,210.0,227.0,155.0,1988.0,Spruce/Fir,29,Rawah
12517,2109.0,217.6769230769231,1904.1384615384616,244.0,216.0,230.0,930.0,Cottonwood/Willow,1,Cache la Poudre
12518,3310.0,566.0,3638.0,197.0,235.0,178.0,1374.0,Spruce/Fir,39,Rawah
12519,3084.0,516.0,2850.0,210.0,246.0,172.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
12520,2598.0,85.0,1003.0,231.0,181.0,131.0,17774.0,Lodgepole Pine,29,Rawah
12521,3243.0,626.0,2589.0,188.0,184.0,180.0,342.0,Spruce/Fir,32,Comanche Peak
12522,3181.0,540.0,485.0,235.0,224.0,119.0,1611.0,Lodgepole Pine,23,Rawah
12523,3389.0,361.0,2166.0,228.0,228.0,228.0,616.0,Krummholz,38,Comanche Peak
12524,2590.0,228.0,624.0,174.5,220.0,129.0,994.0,Lodgepole Pine,9,Rawah
12525,2811.0,30.0,3463.0,192.0,176.0,160.0,2861.496788722996,Lodgepole Pine,29,Rawah
12526,2765.0,30.0,3115.0,248.0,223.0,96.0,1884.0,Lodgepole Pine,29,Rawah
12527,2968.239846,242.0,532.0,185.0,235.0,135.0,1134.0,Lodgepole Pine,32,Comanche Peak
12528,3219.634183,175.0,20985.0,218.0,231.0,150.0,1650.0,Spruce/Fir,23,Neota
12529,3298.0,1012.0,1620.0,191.0,244.0,192.0,2722.0,Spruce/Fir,22,Comanche Peak
12530,2554.0,30.0,1358.0,228.0,187.5,147.0,1896.7532467532467,Douglas-fir,24,Comanche Peak
12531,3099.0,42.0,1698.0,219.5,252.0,187.0,2724.968201754386,Spruce/Fir,23,Comanche Peak
12532,3207.0,339.0,3414.4758082333014,152.0,220.0,186.0,2861.496788722996,Lodgepole Pine,29,Rawah
12533,2819.0,430.0,1455.0,224.0,244.0,234.0,2861.496788722996,Lodgepole Pine,13,Comanche Peak
12534,3189.0,228.0,3438.0,191.5,241.0,142.0,474.0,Lodgepole Pine,33,Comanche Peak
12535,2997.47191,382.0,916.0,201.0,238.0,177.0,1500.0,Lodgepole Pine,29,Rawah
12536,3086.0,42.0,180.0,229.0,229.0,229.0,14188.0,Spruce/Fir,23,Neota
12537,2317.79373,42.0,108.0,157.0,208.0,188.0,277.0,Ponderosa Pine,10,Cache la Poudre
12538,2712.0,162.0,1260.0,207.0,207.0,207.0,1961.0,Lodgepole Pine,29,Rawah
12539,2951.0,384.0,5176.0,185.0,225.0,180.0,1762.0,Aspen,29,Rawah
12540,6704.0,406.43383276945383,4214.0,238.0,238.0,238.0,2724.968201754386,Spruce/Fir,39,Comanche Peak
12541,2923.0,67.0,4440.0,248.0,220.0,93.0,2669.0,Lodgepole Pine,29,Rawah
12542,2922.0,450.0,680.0,225.0,202.0,105.0,902.0,Spruce/Fir,33,Comanche Peak
12543,3088.0,371.0,4818.0,0.0,0.0,0.0,503.0,Lodgepole Pine,20,Rawah
12544,2992.0,382.0,576.0,190.0,214.0,161.0,1573.0,Lodgepole Pine,33,Comanche Peak
12545,2977.0,864.0,3414.4758082333014,171.0,171.0,171.0,2221.0,Lodgepole Pine,32,Comanche Peak
12546,3161.0,67.0,883.0,243.0,167.0,91.0,2221.0,Spruce/Fir,23,Neota
12547,3198.0,437.0,5120.0,196.0,231.0,0.0,2724.968201754386,Spruce/Fir,22,Rawah
12548,3181.0,3144.0,3072.0,179.0,236.0,197.0,2861.496788722996,Lodgepole Pine,13,Comanche Peak
12549,3033.0,421.0,1677.0,207.0,208.0,135.0,3282.0,Lodgepole Pine,32,Comanche Peak
12550,2997.47191,612.0,5607.0,0.0,238.0,188.0,2058.0,Lodgepole Pine,24,Rawah
12551,3149.0,175.0,3776.0,235.0,209.0,0.0,3134.0,Spruce/Fir,40,Rawah
12552,2901.0,671.0,2279.0,194.5,216.0,173.0,752.0,Aspen,11,Comanche Peak
12553,2798.0,258.0,3240.0,213.0,252.0,170.0,6060.0,Lodgepole Pine,23,Rawah
12554,3025.0,234.0,2871.0,185.0,229.0,184.0,342.0,Lodgepole Pine,32,Comanche Peak
12555,2626.0,150.0,721.0,169.0,222.0,116.0,1173.0,Lodgepole Pine,12,Rawah
12556,3170.0,577.0,4413.0,220.0,181.0,200.5,2724.968201754386,Spruce/Fir,29,Rawah
12557,3084.0,406.43383276945383,2183.0,218.0,226.0,144.0,2624.0,Spruce/Fir,32,Comanche Peak
12558,2896.0,406.43383276945383,3697.0,243.0,223.0,106.0,2717.0,Spruce/Fir,29,Rawah
12559,2997.47191,3144.0,2474.0,211.0,205.0,127.0,2143.0,Lodgepole Pine,30,Rawah
12560,-730.0,190.0,2945.0,174.0,208.0,140.0,2724.968201754386,Spruce/Fir,12,Rawah
12561,2912.0,335.0,4201.0,221.0,176.0,74.0,2861.496788722996,Lodgepole Pine,30,Rawah
12562,3313.0,997.0,1593.0,206.0,221.0,153.0,2866.0,Spruce/Fir,33,Comanche Peak
12563,3112.0,335.0,3001.0,236.0,248.0,224.0,1645.0,Lodgepole Pine,31,Comanche Peak
12564,2808.0,60.0,3320.0,194.0,216.0,159.0,2861.496788722996,Lodgepole Pine,29,Rawah
12565,3231.0,120.0,1261.0,184.0,240.0,128.0,2724.968201754386,Spruce/Fir,12,Rawah
12566,2903.0,2652.0,1123.0,222.0,165.0,0.0,1698.0,Lodgepole Pine,30,Rawah
12567,3014.0,242.0,2922.0,186.0,231.0,185.0,792.0,Lodgepole Pine,4,Comanche Peak
12568,3073.0,750.0,3617.5606469002696,203.0,194.0,122.0,2102.0,Spruce/Fir,33,Comanche Peak
12569,3100.0,0.0,3617.5606469002696,224.0,0.0,0.0,2724.968201754386,Spruce/Fir,29,Rawah
12570,2968.239846,474.0,690.0,0.0,215.0,41.5,1179.0,Lodgepole Pine,32,Comanche Peak
12571,2853.0,405.8667892607576,4607.0,255.0,255.0,105.0,4829.0,Lodgepole Pine,24,Rawah
12572,3212.0,404.0,285.0,249.0,222.0,92.0,3094.0,Spruce/Fir,32,Neota
12573,2786.0,150.0,162.0,226.0,113.0,0.0,1338.0,Aspen,29,Rawah
12574,2997.47191,0.0,1422.0,243.0,204.0,83.0,1308.0,Lodgepole Pine,29,Rawah
12575,2964.0,255.0,1933.0,208.0,220.0,149.0,2861.496788722996,Lodgepole Pine,13,Comanche Peak
12576,2514.0,192.0,446.0,103.0,103.0,103.0,953.0,Ponderosa Pine,2,Comanche Peak
12577,2997.47191,405.8667892607576,3596.0,209.0,209.0,209.0,5490.0,Lodgepole Pine,29,Rawah
12578,2666.0,484.0,997.0,181.5,228.0,135.0,2636.0,Lodgepole Pine,30,Rawah
12579,2997.47191,484.0,5288.0,220.0,211.0,123.0,1657.0,Spruce/Fir,22,Rawah
